counterparty_address,n_events_in,n_events_out,gross_usd_in,gross_usd_out,net_usd,symbols,native_amounts,first_seen,last_seen,label_source,label_value
0xf96fa29bfe8676955241a4409066283a13e877bf,1,0,0.00,0.00,0.00,AVLT,AVLT:5.0000,2026-03-05,2026-03-05,below-cutoff,
0xafc628ae96e4d964222a3c7c4fad92bac72c26cd,1,0,0.00,0.00,0.00,QAI,QAI:10.0000,2026-03-12,2026-03-12,below-cutoff,
0x6edf477ffea2ee65aa26111746b967c651af5048,1,0,0.00,0.00,0.00,USDT,USDT:62552.6884,2026-02-14,2026-02-14,below-cutoff,
0x6edf45ef5a5dec6e4aa2a5beccc533f069bb5048,1,0,0.00,0.00,0.00,USDT,USDT:96957.8172,2026-02-16,2026-02-16,below-cutoff,
0x8d67054b8adc8c8bf0b7eac9386030e699c434c7,1,0,0.00,0.00,0.00,FlashLoan,FlashLoan:5.0000,2026-02-16,2026-02-16,below-cutoff,
0x6edf860e8e7ab98b39654d3c86b3ee30beca5048,1,0,0.00,0.00,0.00,USDT,USDT:100000.0000,2026-02-15,2026-02-15,below-cutoff,
0x3b10d974439b7124c1bf124e1764bb3cc59cf04f,1,0,0.00,0.00,0.00,WAR,WAR:6.0000,2026-03-04,2026-03-04,below-cutoff,
0x05d26df93ba55a8e9e60693291213a5a835764bb,1,0,0.00,0.00,0.00,POWER,POWER:5.0000,2026-02-25,2026-02-25,below-cutoff,
0xb7770d370f6dfb7e6cd4432390c1a9b0d88f2af8,1,0,0.00,0.00,0.00,USDT,USDT:100000.0000,2026-02-16,2026-02-16,below-cutoff,
0xb5885b4bb63928f77e1f669785dae2f3cc7562d7,1,0,0.00,0.00,0.00,OpenClaw,OpenClaw:5.0000,2026-02-26,2026-02-26,below-cutoff,
0x3b4eebf98e8141e6e380ea5e7435b715a4870a9f,1,0,0.00,0.00,0.00,INX,INX:5.0000,2026-01-30,2026-01-30,below-cutoff,
0xf644f3a54d2c2851f56cf36818c88d8bda5037d8,1,0,0.00,0.00,0.00,EHORSE,EHORSE:5.0000,2026-01-03,2026-01-03,below-cutoff,
0xc26cdfca6999d2aa45ab09ae2e4e9458b2fa18a2,1,0,0.00,0.00,0.00,AILife,AILife:6.0000,2026-02-07,2026-02-07,below-cutoff,
